mp,fg,fga,fg_pct,fg2,fg2a,fg2_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,game_outcome,team,gameid
200.0,29.0,58.0,0.5,23.0,38.0,0.605,6.0,20.0,0.3,20.0,26.0,0.769,9.0,24.0,33.0,21.0,10.0,9.0,12.0,21.0,84.0,0.597,0.552,0.345,0.448,30.0,66.7,50.0,72.4,13.5,25.0,14.6,100.0,113.5,95.9,winner,Nevada,188
200.0,22.0,58.0,0.379,14.0,36.0,0.389,8.0,22.0,0.364,19.0,25.0,0.76,12.0,21.0,33.0,12.0,7.0,0.0,16.0,23.0,71.0,0.508,0.448,0.379,0.431,33.3,70.0,50.0,54.5,9.5,0.0,18.6,100.0,95.9,113.5,loser,Utah Tech,188
200.0,15.0,48.0,0.313,11.0,22.0,0.5,4.0,26.0,0.154,32.0,38.0,0.842,7.0,22.0,29.0,10.0,13.0,3.0,16.0,14.0,66.0,0.5,0.354,0.542,0.792,21.9,73.3,46.8,66.7,17.1,12.0,19.5,100.0,86.8,73.7,winner,UNLV,189
200.0,19.0,53.0,0.358,11.0,25.0,0.44,8.0,28.0,0.286,10.0,14.0,0.714,8.0,25.0,33.0,14.0,12.0,1.0,26.0,25.0,56.0,0.469,0.434,0.528,0.264,26.7,78.1,53.2,73.7,15.8,4.5,30.4,100.0,73.7,86.8,loser,Southern,189
200.0,44.0,70.0,0.629,29.0,40.0,0.725,15.0,30.0,0.5,3.0,4.0,0.75,3.0,33.0,36.0,25.0,8.0,4.0,12.0,20.0,106.0,0.737,0.736,0.429,0.057,13.0,80.5,56.3,56.8,10.0,12.9,14.3,100.0,132.5,83.8,winner,Pepperdine,190
200.0,24.0,63.0,0.381,14.0,31.0,0.452,10.0,32.0,0.313,9.0,22.0,0.409,8.0,20.0,28.0,17.0,7.0,2.0,14.0,12.0,67.0,0.456,0.46,0.508,0.349,19.5,87.0,43.8,70.8,8.8,5.0,16.0,100.0,83.8,132.5,loser,Rice,190
200.0,30.0,62.0,0.484,19.0,32.0,0.594,11.0,30.0,0.367,18.0,24.0,0.75,8.0,30.0,38.0,20.0,7.0,7.0,9.0,17.0,89.0,0.606,0.573,0.484,0.387,25.8,71.4,52.1,66.7,9.1,16.7,10.9,100.0,115.6,80.5,winner,Portland,191
200.0,18.0,67.0,0.269,9.0,42.0,0.214,9.0,25.0,0.36,17.0,22.0,0.773,12.0,23.0,35.0,15.0,5.0,2.0,15.0,22.0,62.0,0.4,0.336,0.373,0.328,28.6,74.2,47.9,83.3,6.5,6.3,16.2,100.0,80.5,115.6,loser,Lewis & Clark,191
200.0,25.0,62.0,0.403,17.0,37.0,0.459,8.0,25.0,0.32,20.0,28.0,0.714,8.0,31.0,39.0,9.0,8.0,3.0,4.0,15.0,78.0,0.518,0.468,0.403,0.452,24.2,86.1,56.5,36.0,11.1,10.7,5.0,100.0,108.3,97.2,winner,Saint Mary's,192
200.0,23.0,58.0,0.397,11.0,28.0,0.393,12.0,30.0,0.4,12.0,17.0,0.706,5.0,25.0,30.0,11.0,2.0,6.0,11.0,22.0,70.0,0.53,0.5,0.517,0.293,13.9,75.8,43.5,47.8,2.8,16.2,14.3,100.0,97.2,108.3,loser,Oral Roberts,192
200.0,29.0,60.0,0.483,19.0,37.0,0.514,10.0,23.0,0.435,13.0,19.0,0.684,14.0,22.0,36.0,18.0,9.0,5.0,12.0,8.0,81.0,0.587,0.567,0.383,0.317,41.2,84.6,60.0,62.1,13.4,14.7,14.8,100.0,120.9,88.1,winner,San Diego,193
200.0,24.0,51.0,0.471,15.0,34.0,0.441,9.0,17.0,0.529,2.0,4.0,0.5,4.0,20.0,24.0,12.0,4.0,4.0,19.0,20.0,59.0,0.558,0.559,0.333,0.078,15.4,58.8,40.0,50.0,6.0,10.8,26.4,100.0,88.1,120.9,loser,Sonoma State,193
200.0,31.0,51.0,0.608,20.0,28.0,0.714,11.0,23.0,0.478,17.0,26.0,0.654,7.0,39.0,46.0,13.0,5.0,1.0,23.0,27.0,90.0,0.71,0.716,0.451,0.51,35.0,88.6,71.9,41.9,6.0,1.9,26.6,100.0,108.4,92.8,winner,San Francisco,194
200.0,26.0,67.0,0.388,20.0,52.0,0.385,6.0,15.0,0.4,19.0,32.0,0.594,5.0,13.0,18.0,4.0,8.0,0.0,10.0,18.0,77.0,0.468,0.433,0.224,0.478,11.4,65.0,28.1,15.4,9.6,0.0,10.8,100.0,92.8,108.4,loser,Texas Southern,194
200.0,28.0,75.0,0.373,19.0,47.0,0.404,9.0,28.0,0.321,19.0,24.0,0.792,15.0,33.0,48.0,15.0,8.0,5.0,9.0,19.0,84.0,0.486,0.433,0.373,0.32,32.6,84.6,56.5,53.6,9.9,11.6,9.4,100.0,103.7,88.9,winner,Santa Clara,195
200.0,27.0,64.0,0.422,22.0,43.0,0.512,5.0,21.0,0.238,13.0,20.0,0.65,6.0,31.0,37.0,17.0,5.0,4.0,15.0,22.0,72.0,0.49,0.461,0.328,0.313,15.4,67.4,43.5,63.0,6.2,8.5,16.9,100.0,88.9,103.7,loser,Eastern Washington,195
200.0,27.0,56.0,0.482,21.0,42.0,0.5,6.0,14.0,0.429,15.0,23.0,0.652,9.0,27.0,36.0,14.0,9.0,3.0,12.0,16.0,75.0,0.56,0.536,0.25,0.411,32.1,69.2,53.7,51.9,12.7,7.1,15.2,100.0,105.6,91.5,winner,UC-Davis,196
200.0,24.0,63.0,0.381,18.0,42.0,0.429,6.0,21.0,0.286,11.0,15.0,0.733,12.0,19.0,31.0,9.0,7.0,7.0,14.0,20.0,65.0,0.463,0.429,0.333,0.238,30.8,67.9,46.3,37.5,9.9,16.7,16.6,100.0,91.5,105.6,loser,California,196
200.0,24.0,51.0,0.471,18.0,32.0,0.563,6.0,19.0,0.316,15.0,23.0,0.652,10.0,25.0,35.0,6.0,6.0,7.0,15.0,19.0,69.0,0.557,0.529,0.373,0.451,35.7,83.3,60.3,25.0,9.1,31.8,19.5,100.0,104.5,78.8,winner,Washington,197
200.0,16.0,45.0,0.356,12.0,22.0,0.545,4.0,23.0,0.174,16.0,19.0,0.842,5.0,18.0,23.0,8.0,3.0,0.0,17.0,21.0,52.0,0.481,0.4,0.511,0.422,16.7,64.3,39.7,50.0,4.5,0.0,23.9,100.0,78.8,104.5,loser,Weber State,197
200.0,25.0,50.0,0.5,19.0,34.0,0.559,6.0,16.0,0.375,17.0,21.0,0.81,9.0,26.0,35.0,10.0,3.0,10.0,18.0,20.0,73.0,0.609,0.56,0.32,0.42,37.5,65.0,54.7,40.0,4.3,23.8,23.1,100.0,104.3,100.0,winner,Oregon State,198
200.0,24.0,66.0,0.364,15.0,42.0,0.357,9.0,24.0,0.375,13.0,18.0,0.722,14.0,15.0,29.0,9.0,9.0,0.0,11.0,17.0,70.0,0.469,0.432,0.364,0.273,35.0,62.5,45.3,37.5,12.9,0.0,12.9,100.0,100.0,104.3,loser,Tulsa,198
200.0,18.0,50.0,0.36,14.0,31.0,0.452,4.0,19.0,0.211,26.0,43.0,0.605,13.0,23.0,36.0,10.0,10.0,8.0,8.0,15.0,66.0,0.469,0.4,0.38,0.86,34.2,76.7,52.9,55.6,14.9,18.2,10.2,100.0,98.5,97.0,winner,Providence,199
200.0,24.0,58.0,0.414,15.0,44.0,0.341,9.0,14.0,0.643,8.0,10.0,0.8,7.0,25.0,32.0,14.0,5.0,2.0,13.0,29.0,65.0,0.518,0.491,0.241,0.172,23.3,65.8,47.1,58.3,7.5,6.5,17.2,100.0,97.0,98.5,loser,Rider,199
200.0,28.0,58.0,0.483,15.0,22.0,0.682,13.0,36.0,0.361,24.0,34.0,0.706,14.0,27.0,41.0,16.0,5.0,4.0,5.0,17.0,93.0,0.627,0.595,0.621,0.586,42.4,79.4,61.2,57.1,7.5,10.5,6.3,100.0,138.8,97.0,winner,Detroit Mercy,200
200.0,24.0,55.0,0.436,19.0,38.0,0.5,5.0,17.0,0.294,12.0,17.0,0.706,7.0,19.0,26.0,6.0,1.0,0.0,13.0,25.0,65.0,0.515,0.482,0.309,0.309,20.6,57.6,38.8,25.0,1.5,0.0,17.1,100.0,97.0,138.8,loser,Rochester,200
200.0,38.0,59.0,0.644,28.0,35.0,0.8,10.0,24.0,0.417,5.0,8.0,0.625,8.0,28.0,36.0,17.0,10.0,4.0,13.0,22.0,91.0,0.725,0.729,0.407,0.136,36.4,82.4,64.3,44.7,14.5,12.5,17.2,100.0,131.9,91.3,winner,Duquesne,201
200.0,20.0,52.0,0.385,14.0,32.0,0.438,6.0,20.0,0.3,17.0,22.0,0.773,6.0,14.0,20.0,10.0,7.0,0.0,13.0,16.0,63.0,0.504,0.442,0.385,0.423,17.6,63.6,35.7,50.0,10.1,0.0,17.2,100.0,91.3,131.9,loser,Montana,201
200.0,27.0,58.0,0.466,17.0,29.0,0.586,10.0,29.0,0.345,13.0,21.0,0.619,9.0,19.0,28.0,14.0,5.0,2.0,13.0,18.0,77.0,0.566,0.552,0.5,0.362,37.5,63.3,51.9,51.9,7.2,4.8,16.1,100.0,111.6,108.7,winner,East Carolina,202
200.0,28.0,56.0,0.5,22.0,42.0,0.524,6.0,14.0,0.429,13.0,23.0,0.565,11.0,15.0,26.0,18.0,7.0,3.0,11.0,19.0,75.0,0.56,0.554,0.25,0.411,36.7,62.5,48.1,64.3,10.1,10.3,14.1,100.0,108.7,111.6,loser,Mercer,202
199.0,30.0,69.0,0.435,20.0,37.0,0.541,10.0,32.0,0.313,7.0,11.0,0.636,10.0,26.0,36.0,21.0,8.0,4.0,10.0,13.0,77.0,0.519,0.507,0.464,0.159,29.4,81.3,54.5,70.0,10.7,9.8,11.9,100.0,102.7,93.3,winner,Sacred Heart,203
200.0,26.0,61.0,0.426,21.0,41.0,0.512,5.0,20.0,0.25,13.0,14.0,0.929,6.0,24.0,30.0,13.0,5.0,4.0,14.0,12.0,70.0,0.517,0.467,0.328,0.23,18.8,70.6,45.5,50.0,6.7,10.8,17.1,100.0,93.3,102.7,loser,Hartford,203
